ID,step,angle,x,y,x_m,y_m,date,hour,cosHour,sinHour,behavior,Elephant,Stage,Zone
E2,0.0028911800020813764,-2.6466236284855897,459.45997438326117,6279.990543033798,459459.9743832612,6279990.543033797,2022-08-12T11:48:00Z,11.8,-0.9986295347545738,0.05233595624294381,Resting,E2,pre,KW_Home
E2,0.14307533810142606,-1.2220713088754236,459.46182019893195,6279.992768317221,459461.82019893196,6279992.768317221,2022-08-12T12:18:00Z,12.3,-0.996917333733128,-0.07845909572784526,Foraging,E2,pre,KW_Home
E2,0.02946512886741428,-0.20689372550648139,459.59652615695165,6279.94455154372,459596.5261569517,6279944.55154372,2022-08-12T12:48:00Z,12.8,-0.9781476007338057,-0.20791169081775907,Foraging,E2,pre,KW_Home
E2,0.14040956555338482,0.42017895992545956,459.6216362672219,6279.929134793693,459621.6362672219,6279929.134793693,2022-08-12T13:18:00Z,13.3,-0.9426414910921784,-0.33380685923377096,Foraging,E2,pre,KW_Home
E2,0.009295981538735952,0.9321514610995094,459.76085290449555,6279.910870785231,459760.85290449555,6279910.870785231,2022-08-12T13:48:00Z,13.8,-0.8910065241883677,-0.4539904997395471,Foraging,E2,pre,KW_Home
E2,0.10760022050785151,0.9203661980706045,459.76731809690676,6279.91755034808,459767.31809690676,6279917.55034808,2022-08-12T14:18:00Z,14.3,-0.8241261886220156,-0.5664062369248329,Foraging,E2,pre,KW_Home
E2,0.08650111897403816,-0.16853101311385177,459.7511028812499,6280.023921745714,459751.1028812499,6280023.921745714,2022-08-12T14:49:00Z,14.816666666666666,-0.7402181274868322,-0.6723668074346678,Foraging,E2,pre,KW_Home
E2,0.026867051453281433,0.15999562825184444,459.7525954691973,6280.1104099863305,459752.59546919726,6280110.40998633,2022-08-12T15:18:00Z,15.3,-0.6494480483301834,-0.7604059656000312,Foraging,E2,pre,KW_Home
E2,0.06471142612663419,0.07816616586137215,459.74877348534756,6280.137003799394,459748.77348534757,6280137.003799394,2022-08-12T15:49:00Z,15.816666666666666,-0.540974471367994,-0.8410390129643924,Foraging,E2,pre,KW_Home
E2,0.05335915933089079,-1.5569063274282497,459.734594337626,6280.200142697398,459734.594337626,6280200.142697399,2022-08-12T16:20:00Z,16.333333333333332,-0.42261826174069994,-0.9063077870366497,Foraging,E2,pre,KW_Home
E2,0.028375392458871423,-0.03397467634195395,459.7864894211747,6280.212556407077,459786.4894211747,6280212.556407076,2022-08-12T16:49:00Z,16.816666666666666,-0.3048642990280112,-0.9523957996432783,Foraging,E2,pre,KW_Home
E2,0.07748532299576713,0.23125955909429255,459.8142945565978,6280.218216560899,459814.29455659783,6280218.216560899,2022-08-12T17:19:00Z,17.316666666666666,-0.17794354547384147,-0.9840406976462909,Foraging,E2,pre,KW_Home
E2,0.015549957370089048,1.2025843580755335,459.88465869972333,6280.25066440585,459884.6586997233,6280250.664405851,2022-08-12T17:50:00Z,17.833333333333332,-0.04361938736533613,-0.9990482215818578,Foraging,E2,pre,KW_Home
E2,0.16173212096042217,-1.0417879431383463,459.88366621889145,6280.266182658201,459883.66621889145,6280266.182658201,2022-08-12T18:19:00Z,18.316666666666666,0.08280820751220433,-0.9965655024977614,Foraging,E2,pre,KW_Home
E2,0.292825619433567,0.4096025609837458,460.0177965752838,6280.3565503872,460017.7965752838,6280356.5503872,2022-08-12T18:50:00Z,18.833333333333332,0.21643961393810246,-0.9762960071199335,Foraging,E2,pre,KW_Home
E2,0.008132565458983294,-0.5769771055305777,460.17539944637815,6280.603346210542,460175.3994463782,6280603.346210542,2022-08-12T19:19:00Z,19.316666666666666,0.3379167180033267,-0.9411760152563707,Foraging,E2,pre,KW_Home
E2,0.18701726891084747,0.6131898957688622,460.1828068423719,6280.606703159386,460182.80684237194,6280606.703159385,2022-08-12T19:50:00Z,19.833333333333332,0.46174861323503325,-0.887010833178222,Foraging,E2,pre,KW_Home
E2,0.026813180395938316,-0.783836641878884,460.27768957771605,6280.767863717229,460277.68957771605,6280767.863717229,2022-08-12T20:20:00Z,20.333333333333332,0.573576436351046,-0.8191520442889918,Foraging,E2,pre,KW_Home
E2,0.04581936573192445,1.781719098068232,460.3036366831492,6280.7746234777715,460303.6366831492,6280774.623477772,2022-08-12T20:50:00Z,20.833333333333332,0.6755902076156601,-0.7372773368101242,Foraging,E2,pre,KW_Home
E2,0.015323257955143147,-1.1119172153429173,460.28305835453835,6280.815561805383,460283.05835453834,6280815.561805383,2022-08-12T21:21:00Z,21.35,0.7688418320734597,-0.6394390019805846,Foraging,E2,pre,KW_Home
E2,0.1044048851181079,0.435372129195568,460.29228460961343,6280.827796119898,460292.2846096134,6280827.796119899,2022-08-12T21:50:00Z,21.833333333333332,0.8433914458128849,-0.537299608346825,Foraging,E2,pre,KW_Home
E2,0.014884361908037288,1.8602554761842498,460.3141271032963,6280.929890612924,460314.1271032963,6280929.8906129245,2022-08-12T22:20:00Z,22.333333333333332,0.9063077870366497,-0.4226182617407,Resting,E2,pre,KW_Home
E2,0.005782582624573967,-2.342083032525092,460.299288803563,6280.928720531545,460299.288803563,6280928.720531545,2022-08-12T22:51:00Z,22.85,0.9550199444571866,-0.2965415749755711,Resting,E2,pre,KW_Home
E2,0.015423699199399791,2.71346923368594,460.3029811889697,6280.93317076208,460302.9811889697,6280933.170762081,2022-08-12T23:20:00Z,23.333333333333332,0.984807753012208,-0.1736481776669304,Resting,E2,pre,KW_Home
E2,2.9875572843935494,0.867795806151457,460.2890934927553,6280.92646088944,460289.09349275526,6280926.46088944,2022-08-12T23:51:00Z,23.85,0.9992290362407229,-0.03925981575906819,Movement,E2,pre,KW_Home
E2,0.08358455604927958,1.7748470394839828,459.54150585625376,6278.033951381542,459541.5058562538,6278033.951381542,2022-08-13T00:16:48Z,0.26666666666666666,0.9975640502598242,0.0697564737441253,Foraging,E2,pre,KW_Home
E2,0.039345065994912255,1.4581195367861577,459.6249906167268,6278.029868150135,459624.9906167268,6278029.8681501355,2022-08-13T00:46:53Z,0.7666666666666667,0.9799247046208296,0.19936793441719722,Foraging,E2,pre,KW_Home
E2,0.09897758433936772,0.6962743406070406,459.63131911294306,6278.0687009243575,459631.3191129431,6278068.700924357,2022-08-13T01:17:30Z,1.2833333333333332,0.9440890203927842,0.32969064526278724,Foraging,E2,pre,KW_Home
E2,0.015706298171618876,0.029774740290596124,459.5808795601617,6278.153862028841,459580.8795601617,6278153.862028841,2022-08-13T01:47:08Z,1.7833333333333332,0.892978943411137,0.45009844103743496,Resting,E2,pre,KW_Home
E2,0.002890957716081725,-3.005294839913333,459.57247677573946,6278.1671315810645,459572.47677573946,6278167.131581064,2022-08-13T02:17:40Z,2.283333333333333,0.8265897491271886,0.5628049276950685,Resting,E2,pre,KW_Home
E2,0.007816373123249903,2.563939091525291,459.5743409482548,6278.164921943685,459574.3409482548,6278164.921943685,2022-08-13T02:47:32Z,2.783333333333333,0.7460573750616996,0.6658816660008342,Resting,E2,pre,KW_Home
E2,9.274226795454696e-4,-1.6897277395218855,459.57338082738875,6278.172679124663,459573.3808273887,6278172.679124663,2022-08-13T03:17:39Z,3.283333333333333,0.6527597524627226,0.7575649843840495,Resting,E2,pre,KW_Home
E2,0.05781662749656866,1.7808690688986863,459.57430824183314,6278.172683032971,459574.3082418331,6278172.683032971,2022-08-13T03:48:02Z,3.8,0.5446390350150272,0.8386705679454239,Foraging,E2,pre,KW_Home
E2,0.12680808833344623,-0.5454407248943223,459.5620134951272,6278.22917729479,459562.0134951272,6278229.17729479,2022-08-13T04:17:43Z,4.283333333333333,0.43444525740441714,0.9006982393225879,Foraging,E2,pre,KW_Home
E2,0.011241452582701676,0.5011264464297669,459.6032431624688,6278.349095624489,459603.2431624688,6278349.095624489,2022-08-13T04:47:47Z,4.783333333333333,0.31316380648374953,0.949699126201877,Resting,E2,pre,KW_Home
E2,0.007816372946992346,-0.284695489790721,459.60134161028594,6278.360175080949,459601.3416102859,6278360.175080949,2022-08-13T05:18:26Z,5.3,0.18223552549214767,0.9832549075639545,Resting,E2,pre,KW_Home
E2,0.005706781663821185,-2.074096992423009,459.60223636118917,6278.367940073343,459602.23636118916,6278367.940073343,2022-08-13T05:48:03Z,5.8,0.052335956242943966,0.9986295347545738,Resting,E2,pre,KW_Home
E2,0.005235463209711358,1.6327328998409787,459.6068875324625,6278.36463341903,459606.8875324625,6278364.633419029,2022-08-13T06:18:32Z,6.3,-0.07845909572784467,0.996917333733128,Resting,E2,pre,KW_Home
E2,0.03141279281310924,-1.768886766839728e-6,459.6096511595925,6278.369080040231,459609.6511595925,6278369.080040231,2022-08-13T06:48:16Z,6.8,-0.20791169081775934,0.9781476007338057,Foraging,E2,pre,KW_Home
E2,0.24601339347062212,1.094257860173432,459.6262329767209,6278.395759749619,459626.2329767209,6278395.759749619,2022-08-13T07:18:40Z,7.3,-0.3338068592337708,0.9426414910921784,Foraging,E2,pre,KW_Home
E2,0.07128578131907065,-2.7370813480562415,459.5001351731239,6278.606998793583,459500.1351731239,6278606.998793583,2022-08-13T07:48:30Z,7.8,-0.4539904997395467,0.8910065241883679,Foraging,E2,pre,KW_Home
